id	year	month	day	hour	min	sec	lat	lon	depth	mag
1729	2014	07	20	02	45	24.7	29.143	102.243	11.8	-0.0
1730	2014	07	20	07	33	09.2	29.095	102.249	09.9	0.1
1731	2014	07	20	10	05	43.5	29.130	102.321	23.5	0.1
1732	2014	07	20	10	06	03.7	29.129	102.364	25.8	0.0
1733	2014	07	20	12	01	37.7	28.298	102.287	11.2	0.3
1734	2014	07	20	12	59	04.2	29.529	102.050	11.5	2.0
1735	2014	07	20	14	02	09.6	29.535	102.063	12.7	2.0
1736	2014	07	20	16	40	16.9	29.535	102.077	11.4	1.2
1737	2014	07	20	19	39	24.1	29.528	102.078	09.3	2.2
1738	2014	07	20	19	45	10.5	29.593	102.201	11.4	0.9
1739	2014	07	20	19	54	27.2	29.521	102.041	08.5	1.3
1740	2014	07	20	19	56	15.1	29.548	102.123	11.4	1.1
1741	2014	07	20	20	06	04.6	29.521	102.069	07.6	1.0
1742	2014	07	20	23	30	29.4	29.524	102.064	07.5	1.7
1743	2014	07	20	23	36	29.1	29.540	102.089	14.1	2.2
1744	2014	07	20	23	56	57.5	29.546	102.071	16.0	1.6
1745	2014	07	21	01	52	21.6	29.017	102.349	25.8	-0.0
1746	2014	07	21	02	21	43.5	29.521	102.054	09.6	1.9
1747	2014	07	21	04	11	14.7	29.069	102.343	27.7	-0.1
1748	2014	07	21	05	29	56.4	29.539	102.080	13.4	1.8
1749	2014	07	21	07	55	46.6	29.219	102.240	08.5	0.1
1750	2014	07	22	04	25	26.0	28.442	102.721	13.1	-0.1
1751	2014	07	22	13	26	46.6	29.185	102.193	10.1	1.8
1752	2014	07	23	02	14	58.6	28.478	102.646	11.9	1.7
1753	2014	07	23	17	51	57.9	29.131	102.388	26.4	1.7
1754	2014	07	23	18	09	12.0	29.122	102.394	27.1	0.7
1755	2014	07	24	03	50	06.7	29.272	102.276	17.5	1.1
1756	2014	07	24	13	38	24.1	29.185	102.309	20.2	1.0
1757	2014	07	24	21	22	18.5	28.689	102.257	09.4	0.6
1758	2014	07	25	00	06	13.3	29.146	102.372	22.5	0.5
1759	2014	07	25	02	02	03.2	28.820	102.651	07.8	0.8
1760	2014	07	25	02	51	48.0	29.572	101.962	06.3	1.1
1761	2014	07	25	04	40	11.2	29.011	102.464	17.2	-0.1
1762	2014	07	25	05	28	15.2	29.122	102.116	14.8	0.1
1763	2014	07	25	08	45	08.7	29.171	102.344	13.3	-0.1
1764	2014	07	25	12	38	18.7	29.039	102.374	23.5	1.1
1765	2014	07	25	12	53	07.9	29.045	102.361	24.4	0.5
1766	2014	07	26	04	27	20.8	28.610	102.497	20.2	0.5
1767	2014	07	27	18	04	16.7	29.191	102.192	10.5	1.0
1768	2014	07	27	21	18	53.5	29.587	102.177	15.8	0.3
1769	2014	07	28	00	36	07.9	29.021	102.387	30.5	0.3
1770	2014	07	28	03	29	38.3	29.569	102.137	14.8	1.2
1771	2014	07	28	03	33	11.4	29.545	102.107	11.4	0.9
1772	2014	07	28	03	34	26.8	29.556	102.134	12.7	0.5
1773	2014	07	28	19	14	27.8	27.782	102.587	28.3	0.7
1774	2014	07	29	08	36	48.5	29.209	102.293	21.4	0.8
1775	2014	07	29	11	37	06.8	29.084	102.371	21.4	0.1
1776	2014	07	29	14	56	59.9	28.426	102.328	09.0	0.5
1777	2014	07	29	23	39	06.2	29.133	102.223	02.2	-0.1
1778	2014	07	30	03	29	50.1	28.968	102.033	07.3	3.2
1779	2014	07	30	03	30	52.3	28.955	102.035	03.5	1.5
1780	2014	07	31	03	38	28.1	27.469	101.887	13.5	2.3
1781	2014	07	31	07	11	54.8	29.008	102.473	25.1	0.1
1782	2014	07	31	10	29	14.3	28.877	102.504	22.4	1.7
1783	2014	07	31	18	00	50.7	27.572	101.829	15.9	1.2
1784	2014	08	01	07	18	12.7	28.832	102.227	12.4	1.1
1785	2014	08	01	21	36	32.6	29.065	102.402	27.1	-0.2
1786	2014	08	02	01	23	40.9	29.084	102.357	24.2	1.0
1787	2014	08	02	02	40	11.7	29.061	102.465	20.2	0.1
1788	2014	08	02	04	43	50.5	28.031	102.024	03.3	0.6
1789	2014	08	02	06	41	18.5	29.184	102.221	10.9	0.4
1790	2014	08	02	10	22	03.5	29.194	102.193	11.1	1.1
1791	2014	08	02	23	11	49.7	29.582	102.044	11.4	1.4
1792	2014	08	03	03	24	51.5	29.534	102.074	10.0	1.3
1793	2014	08	03	14	16	32.3	29.597	102.079	14.1	1.0
1794	2014	08	03	16	02	39.7	29.576	101.996	12.9	1.0
1795	2014	08	03	18	35	13.7	28.970	102.035	05.1	2.1
1796	2014	08	04	06	43	34.5	29.021	102.410	15.6	0.6
1797	2014	08	04	18	24	32.4	27.574	101.817	16.0	1.0
1798	2014	08	05	00	48	48.0	29.181	102.249	11.7	0.1
1799	2014	08	05	08	29	10.4	28.793	102.645	16.2	0.8
1800	2014	08	05	13	44	56.3	29.246	102.280	22.2	0.9
1801	2014	08	05	19	38	50.0	29.251	102.277	22.3	1.0
1802	2014	08	06	00	50	43.4	29.199	102.223	08.2	0.3
1803	2014	08	06	00	54	08.8	28.129	102.292	15.4	-0.3
1804	2014	08	07	03	04	24.4	29.177	102.357	29.0	0.7
1805	2014	08	07	14	34	44.2	29.252	102.273	13.3	0.3
1806	2014	08	08	01	10	09.3	29.008	102.252	09.7	0.9
1807	2014	08	08	15	13	30.5	29.069	102.372	28.1	1.3
1808	2014	08	09	16	03	09.6	29.133	102.470	27.1	0.4
1809	2014	08	10	08	17	50.2	29.124	102.074	06.4	0.3
1810	2014	08	10	20	48	44.8	28.912	102.529	19.8	1.0
1811	2014	08	11	02	43	24.5	28.168	101.708	08.3	1.7
1812	2014	08	11	03	54	49.0	29.053	102.010	08.9	1.0
1813	2014	08	11	07	25	11.1	29.013	102.454	21.9	0.3
1814	2014	08	11	23	13	21.3	28.983	102.390	22.1	0.2
1815	2014	08	12	04	00	27.9	28.947	102.495	19.1	0.1
1816	2014	08	12	11	12	42.1	28.322	102.222	15.7	0.2
1817	2014	08	12	16	25	07.4	28.842	102.674	12.4	2.4
1818	2014	08	13	12	02	30.5	27.652	101.889	24.2	1.1
1819	2014	08	13	15	04	32.7	29.461	102.024	11.1	0.9
1820	2014	08	15	21	59	36.8	28.996	102.441	23.6	1.0
1821	2014	08	16	15	52	05.4	29.252	102.170	11.9	1.0
1822	2014	08	17	03	33	42.4	27.930	102.407	06.7	1.2
1823	2014	08	17	23	15	13.3	29.224	102.275	11.5	-0.2
1824	2014	08	18	21	41	31.3	29.122	102.230	16.8	0.2
1825	2014	08	19	03	45	43.0	28.791	102.288	12.3	0.5
1826	2014	08	19	07	26	27.7	29.050	102.374	26.7	0.2
1827	2014	08	19	07	48	58.2	29.255	102.352	24.4	0.1
1828	2014	08	19	19	33	58.3	28.453	101.860	23.1	0.9
1829	2014	08	20	09	39	43.8	28.882	102.507	18.9	0.5
1830	2014	08	20	10	30	43.5	28.062	102.257	09.1	0.6
1831	2014	08	20	18	37	06.7	28.434	102.017	10.6	0.5
1832	2014	08	20	22	18	51.0	29.573	101.996	11.8	1.5
1833	2014	08	20	23	30	59.2	29.013	102.519	13.7	0.8
1834	2014	08	21	02	11	43.6	29.586	102.022	15.0	1.1
1835	2014	08	21	03	08	38.5	29.579	102.010	12.1	1.1
1836	2014	08	21	06	08	59.7	29.554	101.957	06.9	1.0
1837	2014	08	22	03	47	49.0	29.152	102.348	21.5	1.2
1838	2014	08	22	23	07	38.3	28.880	102.501	24.0	0.4
1839	2014	08	23	01	55	37.8	28.827	102.190	12.9	1.2
1840	2014	08	23	02	24	10.9	29.002	102.433	17.5	1.2
1841	2014	08	23	18	52	48.2	28.431	102.259	05.6	1.1
1842	2014	08	23	21	38	56.0	29.078	102.375	26.2	0.3
1843	2014	08	23	23	31	59.4	29.174	102.241	06.6	0.2
1844	2014	08	24	05	10	43.6	28.898	102.498	23.7	0.6
1845	2014	08	24	07	38	10.9	29.150	102.239	05.1	0.3
1846	2014	08	25	07	29	45.0	29.026	102.393	24.8	0.3
1847	2014	08	25	09	03	02.2	29.181	102.313	25.7	0.3
1848	2014	08	26	00	25	46.9	29.035	102.372	25.4	0.0
1849	2014	08	26	03	35	06.3	29.319	102.249	10.8	0.3
1850	2014	08	26	04	59	31.2	29.139	102.347	22.3	-0.0
1851	2014	08	27	14	30	32.1	29.084	102.364	25.2	0.7
1852	2014	08	28	02	10	38.3	28.956	102.443	27.7	0.7
1853	2014	08	28	08	54	46.0	29.006	102.411	24.1	0.0
1854	2014	08	28	19	36	50.1	29.156	102.166	09.8	0.5
1855	2014	08	29	02	23	17.2	29.003	102.492	19.8	-0.1
1856	2014	08	29	06	06	27.5	29.139	102.154	04.3	0.2
1857	2014	08	29	12	00	36.3	27.662	101.857	22.0	1.0
1858	2014	08	29	16	37	57.2	28.406	102.410	09.2	1.5
1859	2014	08	30	00	33	05.7	29.003	102.392	25.8	0.4
1860	2014	08	30	07	06	01.9	29.149	102.126	11.0	0.2
1861	2014	08	30	12	55	16.3	29.140	102.385	24.0	0.3
1862	2014	08	31	12	33	31.7	29.134	102.382	22.9	0.4
1863	2014	09	01	01	36	26.1	29.552	101.983	06.6	2.2
1864	2014	09	01	21	35	31.7	29.071	102.248	12.5	1.5
1865	2014	09	02	05	22	26.7	29.169	102.328	15.2	-0.2
1866	2014	09	02	06	50	49.0	29.223	102.307	23.9	0.2
1867	2014	09	03	04	54	10.9	29.135	102.123	05.0	0.2
1868	2014	09	03	14	14	37.6	29.076	102.251	12.1	0.0
1869	2014	09	04	09	49	03.8	29.161	102.068	06.8	0.5
1870	2014	09	04	18	05	37.3	29.017	102.394	27.8	0.4
1871	2014	09	04	21	41	37.4	29.594	102.049	17.6	0.5
1872	2014	09	05	10	58	37.2	29.540	102.182	11.8	1.5
1873	2014	09	05	10	59	45.9	29.541	102.198	07.6	0.9
1874	2014	09	05	20	08	53.9	29.183	102.246	09.7	0.6
1875	2014	09	06	06	07	42.5	29.131	102.395	24.9	0.3
1876	2014	09	06	09	06	08.4	29.110	102.406	25.4	0.5
1877	2014	09	06	23	14	56.4	29.058	102.355	25.3	2.7
1878	2014	09	07	06	59	32.5	29.170	102.424	20.4	1.9
1879	2014	09	07	14	23	41.1	29.567	102.015	12.6	2.1
1880	2014	09	07	14	52	05.9	29.564	102.001	11.1	2.4
1881	2014	09	07	17	12	56.5	28.465	101.995	14.7	0.6
1882	2014	09	08	08	14	52.2	29.121	102.146	03.2	0.3
1883	2014	09	08	11	56	30.9	28.490	101.968	12.4	0.6
1884	2014	09	08	12	42	24.9	29.163	102.331	29.3	0.5
1885	2014	09	08	14	49	13.9	28.287	102.293	14.6	1.1
1886	2014	09	08	20	19	51.0	28.157	101.713	07.7	1.8
1887	2014	09	08	21	47	03.7	29.223	102.323	11.0	0.0
1888	2014	09	09	04	08	21.1	29.155	102.342	20.4	0.3
1889	2014	09	09	10	46	17.0	29.181	102.266	09.2	0.4
1890	2014	09	09	13	30	05.9	29.567	102.035	11.0	1.4
1891	2014	09	09	16	47	54.3	29.076	102.255	12.4	1.9
1892	2014	09	10	00	52	43.2	29.130	102.130	07.4	0.2
1893	2014	09	10	21	04	45.2	29.107	102.393	27.7	1.3
1894	2014	09	11	14	48	02.6	29.088	102.373	29.9	1.2
1895	2014	09	11	14	48	10.4	29.075	102.386	30.7	1.3
1896	2014	09	12	00	19	32.0	29.082	102.352	21.1	0.3
1897	2014	09	12	02	33	01.3	28.469	102.210	08.5	1.0
1898	2014	09	12	14	13	00.2	29.150	102.146	07.5	0.6
1899	2014	09	12	17	08	08.5	28.527	101.895	21.4	1.2
1900	2014	09	12	17	43	24.8	29.008	102.486	21.5	1.0
1901	2014	09	12	19	00	15.2	28.477	101.985	14.3	0.5
1902	2014	09	13	06	33	08.7	29.112	102.458	26.8	-0.1
1903	2014	09	13	17	50	59.9	29.462	102.209	23.0	0.6
1904	2014	09	13	18	58	39.7	28.439	101.948	17.4	0.6
1905	2014	09	14	02	12	04.3	29.086	102.345	25.0	1.4
1906	2014	09	14	02	30	43.0	29.063	102.368	20.1	-0.2
1907	2014	09	14	03	24	31.6	29.188	102.188	09.9	-0.0
1908	2014	09	14	04	20	48.0	29.463	101.914	10.1	1.3
1909	2014	09	14	15	53	53.2	29.561	101.983	09.6	1.4
1910	2014	09	14	23	35	17.4	29.184	102.175	11.1	0.5
1911	2014	09	15	05	30	40.4	29.091	102.104	06.4	0.5
1912	2014	09	15	08	22	47.1	29.063	102.365	22.0	0.9
1913	2014	09	15	12	41	20.6	29.219	102.263	09.8	-0.0
1914	2014	09	15	17	12	57.4	29.061	102.352	22.5	0.2
1915	2014	09	15	17	13	18.5	29.061	102.349	22.2	0.3
1916	2014	09	17	13	51	49.4	28.902	102.041	12.7	1.2
1917	2014	09	17	16	46	18.5	29.176	102.191	09.2	0.7
1918	2014	09	18	01	33	08.3	27.825	102.373	10.0	0.6
1919	2014	09	18	04	20	02.0	28.995	102.492	23.1	-0.0
1920	2014	09	18	05	01	02.1	29.468	101.875	10.1	2.0
1921	2014	09	18	19	13	43.4	28.167	101.708	14.3	1.4
1922	2014	09	18	20	43	54.2	29.476	101.910	11.7	1.3
1923	2014	09	19	02	50	40.9	29.564	101.995	09.6	1.1
1924	2014	09	19	06	17	44.6	29.065	102.258	11.1	0.1
1925	2014	09	19	12	03	50.9	28.496	101.943	15.2	0.6
1926	2014	09	19	12	26	45.3	29.179	102.380	16.9	0.4
1927	2014	09	19	13	25	15.9	27.915	102.060	11.8	1.1
1928	2014	09	20	10	06	30.8	29.233	102.330	23.2	1.3
1929	2014	09	20	23	27	10.0	29.147	102.164	05.5	0.6
1930	2014	09	21	18	02	11.8	29.263	102.250	06.4	0.2
1931	2014	09	21	20	10	53.8	29.069	102.349	23.1	-0.0
1932	2014	09	21	20	16	19.3	29.076	102.552	20.9	0.3
1933	2014	09	21	20	21	49.6	29.071	102.553	20.5	1.0
1934	2014	09	22	04	20	43.2	28.909	102.449	30.3	0.1
1935	2014	09	22	07	09	13.1	29.209	102.206	12.7	0.1
1936	2014	09	22	11	41	39.1	28.028	102.274	13.5	0.8
1937	2014	09	22	13	36	55.4	29.086	102.536	19.4	1.2
1938	2014	09	22	13	38	42.0	29.093	102.551	18.9	-0.2
1939	2014	09	22	18	00	20.2	28.447	102.208	04.3	1.2
1940	2014	09	22	19	22	25.9	29.132	102.382	23.9	0.1
1941	2014	09	23	03	48	45.7	29.057	102.366	26.2	0.7
1942	2014	09	23	16	32	16.7	29.212	102.364	24.2	0.6
1943	2014	09	24	14	46	50.3	28.290	102.223	08.2	0.2
1944	2014	09	24	14	51	54.3	28.857	102.513	21.0	0.7
1945	2014	09	24	20	14	11.7	29.098	102.353	22.7	1.3
1946	2014	09	25	10	43	22.5	29.231	102.212	07.8	0.2
1947	2014	09	25	13	19	41.8	29.065	102.352	21.6	3.3
1948	2014	09	25	13	12	34.8	29.068	102.351	22.1	1.9
1949	2014	09	25	12	30	22.8	29.465	102.215	28.0	0.4
1950	2014	09	25	13	52	31.3	29.158	102.343	23.6	0.4
1951	2014	09	25	14	19	44.8	29.063	102.346	22.5	0.3
1952	2014	09	25	20	31	42.0	29.067	102.350	22.8	0.1
1953	2014	09	25	23	41	39.3	29.125	102.134	07.5	0.7
1954	2014	09	26	00	40	11.5	29.068	102.341	21.9	0.2
1955	2014	09	26	01	13	38.2	28.852	102.457	33.5	0.2
1956	2014	09	26	03	37	14.8	29.070	102.339	22.1	-0.1
1957	2014	09	26	07	58	31.7	29.062	102.353	20.6	1.6
1958	2014	09	26	07	58	34.4	29.060	102.357	22.1	1.3
1959	2014	09	26	09	04	56.3	29.152	102.196	11.6	0.6
1960	2014	09	26	09	59	12.7	29.084	102.368	24.5	0.2
1961	2014	09	26	10	48	14.4	29.065	102.351	23.2	0.3
1962	2014	09	26	12	00	29.1	29.071	102.341	23.2	0.3
1963	2014	09	26	22	07	17.1	29.072	102.335	22.5	0.1
1964	2014	09	27	01	11	28.6	29.126	102.131	06.0	0.2
1965	2014	09	27	01	48	54.8	29.026	102.406	25.8	0.5
1966	2014	09	27	02	05	42.1	29.169	102.336	28.1	1.0
1967	2014	09	27	02	07	32.4	29.147	102.337	19.7	0.1
1968	2014	09	27	06	01	54.7	29.308	102.509	09.6	0.5
1969	2014	09	27	11	54	39.2	28.417	102.396	09.2	1.1
1970	2014	09	27	17	54	17.2	29.070	102.342	23.4	0.3
1971	2014	09	27	18	00	34.4	27.894	102.028	25.3	0.8
1972	2014	09	27	19	02	30.9	28.976	102.453	25.4	0.4
1973	2014	09	27	20	04	59.7	28.714	102.432	24.0	1.4
1974	2014	09	28	00	08	11.5	29.052	102.358	23.1	0.3
1975	2014	09	28	01	17	24.8	28.979	102.344	25.2	0.6
1976	2014	09	28	09	40	46.9	29.055	102.353	24.5	0.8
1977	2014	09	28	14	47	43.9	29.221	102.291	08.8	0.1
1978	2014	09	28	17	48	27.9	29.204	102.288	06.9	0.3
1979	2014	09	28	20	04	22.1	29.107	102.377	24.2	1.5
1980	2014	09	29	05	03	19.1	29.129	102.246	12.6	0.4
1981	2014	09	29	20	17	45.6	28.414	102.297	09.2	0.2
1982	2014	09	30	14	57	43.5	28.990	102.355	24.4	0.2
1983	2014	09	30	21	08	14.5	29.067	102.346	22.9	0.2
1984	2014	10	01	09	23	28.7	28.362	102.775	11.7	4.7
1985	2014	10	01	10	12	04.5	28.378	102.747	10.7	1.6
1986	2014	10	01	10	21	14.4	28.355	102.757	09.6	1.5
1987	2014	10	01	11	30	54.3	28.377	102.748	05.6	1.3
1988	2014	10	01	11	43	29.2	28.354	102.749	06.2	1.7
1989	2014	10	01	12	23	28.7	28.383	102.755	09.1	1.3
1990	2014	10	01	15	53	24.9	28.374	102.794	08.3	1.6
1991	2014	10	01	16	12	57.2	28.380	102.736	07.7	1.2
1992	2014	10	01	18	36	00.7	28.371	102.765	08.3	1.7
1993	2014	10	01	20	31	36.1	28.385	102.745	12.7	2.7
1994	2014	10	01	20	46	30.0	28.363	102.743	04.3	1.3
1995	2014	10	01	21	44	50.2	28.430	102.686	14.0	0.9
1996	2014	10	01	22	56	39.5	28.392	102.733	12.7	1.0
1997	2014	10	01	22	57	28.2	29.473	102.092	18.2	0.7
1998	2014	10	01	23	08	31.5	29.152	102.155	07.4	0.7
1999	2014	10	01	23	17	54.6	29.187	102.193	09.3	0.0
2000	2014	10	02	00	29	43.2	28.371	102.779	10.6	1.6
2001	2014	10	02	01	29	44.2	28.374	102.738	13.1	1.8
2002	2014	10	02	01	31	47.7	28.372	102.748	13.7	2.1
2003	2014	10	02	01	40	26.0	28.369	102.747	08.4	2.2
2004	2014	10	02	05	50	12.1	29.001	102.433	20.5	0.7
2005	2014	10	02	06	02	00.9	28.369	102.739	10.7	0.5
2006	2014	10	02	10	44	04.8	28.391	102.794	09.7	1.3
2007	2014	10	02	17	49	44.6	27.920	102.082	08.7	0.5
2008	2014	10	03	06	28	32.3	29.275	102.181	09.5	-0.3
2009	2014	10	03	16	30	32.6	29.343	102.254	12.3	0.6
2010	2014	10	03	20	33	38.6	29.106	102.402	24.3	0.4
2011	2014	10	03	22	08	27.6	28.968	102.475	30.9	0.9
2012	2014	10	03	23	05	21.9	29.078	102.246	14.9	0.3
2013	2014	10	03	23	06	57.4	29.074	102.266	13.1	0.1
2014	2014	10	04	02	24	50.0	28.614	102.457	10.6	1.2
2015	2014	10	04	03	14	18.7	29.230	102.288	14.2	0.6
2016	2014	10	04	04	16	46.1	28.470	102.106	18.8	1.0
2017	2014	10	04	14	00	55.3	29.060	102.354	23.3	0.6
2018	2014	10	04	18	17	04.8	27.629	101.825	11.5	1.4
2019	2014	10	04	20	42	00.8	28.366	102.698	11.1	1.2
2020	2014	10	05	02	36	00.0	29.049	102.476	21.0	0.5
2021	2014	10	05	09	29	50.5	29.124	102.148	08.9	1.0
2022	2014	10	05	13	07	58.7	27.567	101.811	15.5	1.4
2023	2014	10	05	14	19	54.0	27.835	102.338	08.9	0.9
2024	2014	10	05	15	52	08.7	29.191	102.187	12.1	1.7
2025	2014	10	05	23	48	36.5	29.111	102.370	29.6	0.7
2026	2014	10	06	03	33	52.2	29.042	102.221	15.1	0.1
2027	2014	10	06	08	00	36.3	29.125	102.145	04.8	0.6
2028	2014	10	07	01	38	04.2	28.365	102.784	08.4	1.1
2029	2014	10	07	06	56	35.3	29.186	102.223	15.0	1.1
2030	2014	10	07	14	35	06.4	28.484	101.977	14.0	0.5
2031	2014	10	08	15	02	02.3	29.079	102.188	08.8	0.0
2032	2014	10	08	15	42	37.5	29.147	102.250	17.4	0.1
2033	2014	10	08	18	05	05.2	29.045	102.447	26.0	0.2
2034	2014	10	08	19	49	05.1	29.103	102.377	23.1	1.3
2035	2014	10	09	00	13	29.3	29.462	102.076	10.6	0.5
2036	2014	10	09	04	34	50.3	28.921	102.470	27.0	0.1
2037	2014	10	09	07	19	58.9	29.034	102.419	27.3	-0.2
2038	2014	10	09	19	59	30.8	29.580	102.034	13.1	0.5
2039	2014	10	10	02	18	19.7	29.066	102.359	24.1	0.4
2040	2014	10	10	07	30	50.6	29.261	102.298	15.4	0.4
2041	2014	10	10	12	51	43.9	29.062	102.389	24.8	1.6
2042	2014	10	12	08	34	43.8	29.042	102.412	23.9	0.4
2043	2014	10	12	15	34	55.4	29.160	102.374	25.4	0.1
2044	2014	10	13	09	52	56.3	29.034	102.401	23.5	0.7
2045	2014	10	13	11	34	44.0	29.275	102.225	13.3	0.3
2046	2014	10	13	23	03	25.8	28.882	102.497	20.1	0.1
2047	2014	10	13	23	03	31.8	28.882	102.501	19.0	0.5
2048	2014	10	14	02	35	52.2	29.223	102.279	19.0	-0.0
2049	2014	10	14	23	47	17.1	29.256	102.185	11.6	1.2
2050	2014	10	14	23	50	11.1	29.247	102.186	12.4	1.9
2051	2014	10	15	16	09	19.7	29.206	102.283	17.5	0.1
2052	2014	10	15	22	14	07.7	28.613	102.438	20.6	1.0
2053	2014	10	16	13	53	12.5	29.337	102.163	10.1	0.4
2054	2014	10	16	22	37	24.6	29.194	102.302	21.3	0.5
2055	2014	10	17	04	11	32.7	29.125	102.385	23.2	-0.2
2056	2014	10	17	11	18	50.8	28.914	102.645	10.6	1.1
2057	2014	10	17	13	57	24.4	28.465	101.999	10.1	0.8
2058	2014	10	17	15	13	00.3	29.162	102.198	07.6	0.1
2059	2014	10	17	17	17	54.8	29.014	102.426	24.6	0.6
2060	2014	10	17	23	01	58.3	29.154	102.408	17.0	-0.3
2061	2014	10	18	03	49	16.3	29.106	102.387	26.2	-0.2
2062	2014	10	18	09	04	43.5	28.896	102.504	22.0	0.4
2063	2014	10	18	11	58	34.4	29.118	102.388	26.6	0.0
2064	2014	10	18	13	39	30.1	27.657	101.844	13.1	0.9
2065	2014	10	19	00	30	41.0	28.973	102.365	27.5	0.2
2066	2014	10	19	04	16	23.9	29.152	102.415	15.4	1.0
2067	2014	10	19	05	28	43.2	28.723	102.700	13.6	1.6
2068	2014	10	19	11	41	27.3	27.890	102.082	30.2	1.0
2069	2014	10	20	14	04	52.9	28.374	102.731	09.9	2.9
2070	2014	10	20	19	15	25.2	28.402	102.697	13.3	1.7
2071	2014	10	22	11	38	38.0	27.959	102.104	23.7	0.8
2072	2014	10	23	18	49	25.5	28.319	102.655	11.8	2.1
2073	2014	10	29	19	42	58.2	29.128	102.139	11.6	2.5
2074	2014	10	29	19	58	32.0	29.128	102.118	11.0	1.4
2075	2014	10	29	20	01	08.0	29.129	102.118	10.0	0.3
2076	2014	10	29	20	04	06.1	29.128	102.137	09.9	0.4
2077	2014	10	29	22	22	05.2	29.128	102.105	11.7	0.6
2078	2014	10	30	00	21	28.2	29.182	102.202	11.0	0.1
2079	2014	10	30	07	46	15.4	29.451	102.089	13.7	1.2
2080	2014	10	30	07	49	32.9	28.808	102.647	11.2	0.9
2081	2014	10	30	09	39	43.6	29.132	102.122	12.0	0.8
2082	2014	10	30	13	40	58.0	29.014	102.414	22.0	0.2
2083	2014	10	30	16	02	12.6	29.124	102.107	09.1	0.6
2084	2014	10	30	16	52	54.2	29.079	102.522	18.9	0.5
2085	2014	10	31	00	34	46.1	29.127	102.112	10.5	0.5
2086	2014	10	31	06	01	54.0	29.013	102.411	23.2	-0.1
2087	2014	10	31	11	25	02.9	27.664	101.961	13.1	1.7
2088	2014	11	01	03	42	05.5	29.482	102.082	22.9	0.6
2089	2014	11	01	04	40	28.8	29.072	102.380	22.8	0.5
2090	2014	11	01	06	41	49.9	29.129	102.115	10.7	0.5
2091	2014	11	01	16	47	57.6	29.122	102.118	08.7	0.7
2092	2014	11	02	00	52	30.1	29.163	102.298	24.1	-0.1
2093	2014	11	02	03	10	37.6	29.054	102.367	23.9	0.6
2094	2014	11	02	05	04	27.3	29.133	102.121	11.7	0.3
2095	2014	11	02	18	28	49.4	29.134	102.140	11.0	0.7
2096	2014	11	02	19	39	47.7	29.129	102.137	11.1	2.0
2097	2014	11	03	01	07	45.5	29.131	102.141	10.6	1.1
2098	2014	11	03	06	43	32.6	29.129	102.112	10.2	0.4
2099	2014	11	03	11	36	03.9	29.150	102.247	11.0	0.1
2100	2014	11	03	13	45	12.1	29.541	102.082	10.5	0.7
2101	2014	11	03	21	33	11.6	29.126	102.108	07.4	0.3
2102	2014	11	03	21	35	20.0	29.130	102.121	09.9	0.4
2103	2014	11	04	21	48	14.4	29.058	102.358	23.6	1.1
2104	2014	11	05	17	50	07.0	29.420	102.121	13.5	1.8
2105	2014	11	05	21	43	55.6	29.129	102.123	11.0	0.9
2106	2014	11	05	23	37	29.0	27.421	102.579	17.2	0.9
2107	2014	11	06	04	35	15.8	29.095	102.375	30.2	0.0
2108	2014	11	06	05	07	19.1	29.127	102.118	11.0	0.7
2109	2014	11	06	18	48	55.0	29.573	102.137	14.2	1.1
2110	2014	11	06	22	13	18.5	29.063	102.465	20.3	0.6
2111	2014	11	06	22	24	52.1	29.062	102.467	20.9	0.2
2112	2014	11	07	11	52	14.7	27.871	102.134	27.6	0.6
2113	2014	11	07	18	59	07.6	29.118	102.096	04.6	0.8
2114	2014	11	08	04	50	27.5	28.903	102.504	22.2	1.3
2115	2014	11	08	13	19	07.2	29.059	102.365	25.0	0.7
2116	2014	11	08	17	58	15.7	29.129	102.123	13.7	1.5
2117	2014	11	08	22	24	54.7	29.262	102.194	10.0	0.6
2118	2014	11	08	22	40	19.8	29.280	102.198	07.5	0.4
2119	2014	11	08	23	00	05.1	29.162	102.355	17.8	0.1
2120	2014	11	09	00	22	18.0	29.292	102.143	09.1	0.1
2121	2014	11	09	19	25	50.5	29.162	102.089	10.2	2.2
2122	2014	11	09	22	44	37.6	28.564	102.044	00.8	1.3
2123	2014	11	10	04	45	58.1	29.131	102.129	11.4	0.9
2124	2014	11	10	04	59	39.2	29.068	102.359	26.5	0.8
2125	2014	11	10	05	55	33.1	29.115	102.397	25.9	1.0
2126	2014	11	10	05	55	52.3	29.114	102.399	26.2	0.6
2127	2014	11	10	21	14	02.4	29.114	102.399	27.1	0.4
2128	2014	11	10	21	49	54.3	28.998	102.434	20.3	0.9
2129	2014	11	11	02	04	41.4	27.714	102.051	13.0	1.6
2130	2014	11	11	03	58	48.5	29.129	102.118	10.4	0.5
2131	2014	11	11	15	18	49.4	29.075	102.221	13.6	0.1
2132	2014	11	11	15	23	59.6	28.513	101.934	16.6	0.9
2133	2014	11	11	15	24	28.1	28.478	101.982	13.9	0.6
2134	2014	11	11	18	51	20.3	28.424	102.004	15.4	0.2
2135	2014	11	12	02	19	42.7	28.293	102.296	15.2	-0.5
2136	2014	11	12	16	08	21.4	28.501	101.939	09.1	0.7
2137	2014	11	12	16	08	46.2	28.519	101.928	09.0	1.2
2138	2014	11	12	20	54	44.0	29.129	102.125	10.4	0.8
